city,year,income,expend,gdp,deposit,gap,gap_to_gdp,income_growth,expend_growth,region_group,is_tier1
呼和浩特,2022,230.8711,420.9756,3329.1,3372.4633,190.10449999999997,0.05710387191733501,0.8501918533946551,0.05352341911022407,其他,False
呼和浩特,2023,238.0592,592.973,3802.0,3903.7037,354.9137999999999,0.093349237243556,3.113468944358999,40.856857262036094,其他,False
呼和浩特,2024,255.1216,581.6105,4107.08,3771.4489,326.4889,0.07949416617158662,7.167292841444484,-1.916191799626621,其他,False
哈尔滨,2006,118.2934,194.6839,2094.0751,1563.8334,76.39049999999999,0.03647935071669588,,,其他,False
哈尔滨,2007,132.0495,232.3833,2436.8044,1541.1019,100.3338,0.041174334714760036,11.628797549144743,19.36441585565114,其他,False
哈尔滨,2008,164.0056,301.2746,2868.1851,1916.7579,137.26900000000003,0.047859184541471894,24.20009163230454,29.64554681855367,其他,False
哈尔滨,2009,193.3598,348.4127,3175.0,2249.5467,155.05289999999997,0.0488355590551181,17.898291277858824,15.646224407898956,其他,False
哈尔滨,2010,238.1428,452.9706,3664.9,2580.1409,214.8278,0.05861764304619498,23.160450103899556,30.009784373531744,其他,False
哈尔滨,2011,300.319,557.1368,4242.1894,2896.5659,256.8178,0.06053897546394321,26.108788508407564,22.996238607980303,其他,False
哈尔滨,2012,354.716,643.5756,4550.2,3320.6732,288.8596,0.06348283591930025,18.113073098938127,15.514825084252193,其他,False
哈尔滨,2013,402.2808,709.7811,5017.0491,3593.5628,307.50030000000004,0.06129106848884537,13.409262621364704,10.287136429659549,其他,False
哈尔滨,2014,423.5203,740.078,5340.0715,3768.8193,316.55769999999995,0.05927967443881602,5.279769752869146,4.268485030102931,其他,False
哈尔滨,2015,407.7328,824.8444,5751.2119,4370.4197,417.11159999999995,0.07252586189703772,-3.7276843636538826,11.453711635800556,其他,False
哈尔滨,2016,376.2384,876.2945,6101.6096,4671.897,500.05609999999996,0.08195478452112046,-7.724274328677994,6.237552197723595,其他,False
哈尔滨,2017,368.1048,958.4676,6355.0487,4938.373,590.3627999999999,0.09289666025690721,-2.161820802980241,9.3773383263275,其他,False
哈尔滨,2018,384.3671,962.1654,6300.4794,5394.256,577.7982999999999,0.09170703740416958,4.417845135407084,0.3858033385792048,其他,False
哈尔滨,2019,370.9066,1101.1389,5249.0,6291.8401,730.2322999999999,0.13911836540293387,-3.5019906750603735,14.443826394089832,其他,False
哈尔滨,2020,339.5674,1162.2493,5184.0,7311.3923,822.6818999999999,0.15869635416666666,-8.449350860836669,5.549744905025156,其他,False
哈尔滨,2021,365.8149,992.0759,5351.66,8187.2016,626.261,0.11702182126667239,7.729687832224186,-14.641729618593867,其他,False
哈尔滨,2022,,,5490.1,9645.654,,,0.0,0.0,其他,False
哈尔滨,2023,313.0744,1080.697,5576.0,11005.5949,767.6225999999999,0.13766545911047345,-14.41726403161817,8.932895154493714,其他,False
哈尔滨,2024,337.8436,1257.5552,6016.33,12056.2573,919.7116000000001,0.1528692076398735,7.911601842884619,16.365197645593543,其他,False
大连,2006,196.1357,266.5249,2569.6699,1866.4886,70.38919999999999,0.02739231214094853,,,其他,False
大连,2007,267.9757,344.5728,3130.6789,1836.9933,76.59709999999995,0.024466610101725846,36.62770214703392,29.28353035682594,其他,False
大连,2008,339.0691,410.0013,3858.2471,2388.9658,70.93220000000002,0.01838456640063308,26.529793559639913,18.988295071462424,其他,False
大连,2009,400.234,471.1648,4350.0,2930.6487,70.93080000000003,0.016305931034482767,18.039066373196498,14.917879528674671,其他,False
大连,2010,500.8322,611.4743,5158.2,3374.8155,110.64209999999997,0.02144974991276026,25.134846115022725,29.77928317225733,其他,False
大连,2011,651.1266,734.9406,6150.6265,3672.2094,83.81399999999996,0.013626904511272138,30.008933131695613,20.191576326265892,其他,False
大连,2012,750.1085,890.959,7002.8,4160.468,140.8504999999999,0.020113454618152723,15.201636670963836,21.22870882354302,其他,False
大连,2013,850.1646,1083.536,7650.7861,4483.7717,233.3714000000001,0.030502930934116705,13.338883641499844,21.614574856979974,其他,False
大连,2014,780.8645,989.4552,7655.5761,4666.7061,208.59069999999997,0.02724689785266454,-8.151374451488557,-8.682757194961688,其他,False
大连,2015,579.913,910.6922,7731.6363,5107.8913,330.77919999999995,0.042782560788587526,-25.73449042695628,-7.960239129573532,其他,False
大连,2016,611.9041,870.2783,6810.1998,5277.6562,258.3742,0.03793929805113794,5.516534376708226,-4.437712324756927,其他,False
大连,2017,657.6367,919.8403,7363.9182,5414.4951,262.20359999999994,0.035606533489196,7.473818201250815,5.694959876627981,其他,False
大连,2018,703.9857,1001.4898,7668.4823,6039.9697,297.5041,0.03879569494474806,7.047812264735209,8.876486494449098,其他,False
大连,2019,692.8397,1016.2849,7002.0,6842.2887,323.4452,0.04619325906883748,-1.5832707965516835,1.4773091048955411,其他,False
大连,2020,702.6822,1001.9838,7030.0,7843.7553,299.3016,0.042574907539118065,1.4206027743502547,-1.4071939866468597,其他,False
大连,2021,737.5978,980.0549,7825.95,8686.0667,242.45709999999997,0.030981171614947702,4.968903438851879,-2.188548357767861,其他,False
大连,2022,669.766,991.0839,8430.95,10070.2174,321.3179,0.0381117074588273,-9.196312678806805,1.1253451209723098,其他,False
大连,2023,750.2361,1013.5047,8753.0,11390.7291,263.2686,0.03007752770478693,12.014658851001702,2.262250451248371,其他,False
大连,2024,774.7741,1085.1441,9516.87,12401.4925,310.37,0.03261261318059404,3.2707037158036023,7.068482267521792,其他,False
天津,2006,417.0479,543.1219,3592.5,2808.1,126.07399999999996,0.03509366736256088,,,其他,False
天津,2007,540.439,674.3262,4229.8,3083.07,133.8872,0.03165331694169937,29.586793267631826,24.157431324349112,其他,False
天津,2008,675.6186,867.7245,5278.3,3978.04,192.10590000000002,0.03639541140139818,25.01292467790075,28.680229242167975,其他,False
天津,2009,821.9916,1124.2778,5828.6,4885.86,302.2862000000001,0.05186257420306765,21.665034088759526,29.5662160051952,其他,False
天津,2010,1068.8093,1376.8395,6991.6,5558.2339041591,308.03020000000015,0.04405718290520055,30.02679102803483,22.46435000317537,其他,False
天津,2011,1455.13,1796.33,8240.8,6123.0772715164,341.1999999999998,0.041403747209008815,36.1449605649951,30.46763983746834,其他,False
天津,2012,1760.0201,2143.2125,9193.0,7055.4,383.19240000000013,0.041683063200261085,20.952773978957183,19.310622213067763,其他,False
天津,2013,2079.0716,2549.2061,10075.2,7612.3069626508,470.13449999999966,0.04666254764173412,18.127719109571537,18.943226581591865,其他,False
天津,2014,2390.3518,2884.6993,10749.2,7916.9,494.3475000000003,0.045989236408290876,14.972076959735281,13.160693440989357,其他,False
