city,year,income,expend,gdp,deposit,gap,gap_to_gdp,income_growth,expend_growth,region_group,is_tier1,re_invest,sale_area,re_avg_price,res_sale_area,res_avg_price
哈尔滨,2018,384.3671,962.1654,6300.4794,5394.256,577.7982999999999,0.09170703740416958,4.417845135407084,0.3858033385792048,其他,False,584.989,1050.5767,9208.29769021148,920.0014,8931.92445141931
哈尔滨,2019,370.9066,1101.1389,5249.0,6291.8401,730.2322999999999,0.13911836540293387,-3.5019906750603735,14.443826394089832,其他,False,620.449,964.7783,9920.0,824.7752,9780.0
哈尔滨,2020,339.5674,1162.2493,5184.0,7311.3923,822.6818999999999,0.15869635416666666,-8.449350860836669,5.549744905025156,其他,False,622.0494,768.5029,9467.0,679.3245,9460.0
哈尔滨,2021,365.8149,992.0759,5351.66,8187.2016,626.261,0.11702182126667239,7.729687832224186,-14.641729618593867,其他,False,531.3706,609.4454,8760.0,517.0669,8778.0
哈尔滨,2022,,,5490.1,9645.654,,,0.0,0.0,其他,False,341.0461,408.971,8408.0,359.2064,8327.0
哈尔滨,2023,313.0744,1080.697,5576.0,11005.5949,767.6225999999999,0.13766545911047345,-14.41726403161817,8.932895154493714,其他,False,228.2074,388.6454,8586.0,343.0537,8434.0
哈尔滨,2024,337.8436,1257.5552,6016.33,12056.2573,919.7116000000001,0.1528692076398735,7.911601842884619,16.365197645593543,其他,False,179.2,313.8561,8611.0,274.577,8458.0
大连,2006,196.1357,266.5249,2569.6699,1866.4886,70.38919999999999,0.02739231214094853,,,其他,False,337.2348,628.7834,4525.22760619953,570.2064,4256.41662387514
大连,2007,267.9757,344.5728,3130.6789,1836.9933,76.59709999999995,0.024466610101725846,36.62770214703392,29.28353035682594,其他,False,407.8312,828.2375,5567.76045518345,783.9121,5417.28211619645
大连,2008,339.0691,410.0013,3858.2471,2388.9658,70.93220000000002,0.01838456640063308,26.529793559639913,18.988295071462424,其他,False,495.816,822.71,5774.0,770.84,5617.0
大连,2009,400.234,471.1648,4350.0,2930.6487,70.93080000000003,0.016305931034482767,18.039066373196498,14.917879528674671,其他,False,578.9421,1152.68,6249.0,1093.41,6175.0
大连,2010,500.8322,611.4743,5158.2,3374.8155,110.64209999999997,0.02144974991276026,25.134846115022725,29.77928317225733,其他,False,768.02,1215.33,7044.0,1126.68,6759.0
大连,2011,651.1266,734.9406,6150.6265,3672.2094,83.81399999999996,0.013626904511272138,30.008933131695613,20.191576326265892,其他,False,1107.463,909.9105,8052.00401577957,833.4237,7928.98018138913
大连,2012,750.1085,890.959,7002.8,4160.468,140.8504999999999,0.020113454618152723,15.201636670963836,21.22870882354302,其他,False,1396.5204,1076.3624,8003.54137231104,966.8943,7583.96652043558
大连,2013,850.1646,1083.536,7650.7861,4483.7717,233.3714000000001,0.030502930934116705,13.338883641499844,21.614574856979974,其他,False,1710.3585,1222.125,8263.0,1104.0202,7859.0
大连,2014,780.8645,989.4552,7655.5761,4666.7061,208.59069999999997,0.02724689785266454,-8.151374451488557,-8.682757194961688,其他,False,1429.3353,746.4018,9216.0,670.7348,8921.0
大连,2015,579.913,910.6922,7731.6363,5107.8913,330.77919999999995,0.042782560788587526,-25.73449042695628,-7.960239129573532,其他,False,897.4595,637.3329,8929.0,596.6703,8711.0
大连,2016,611.9041,870.2783,6810.1998,5277.6562,258.3742,0.03793929805113794,5.516534376708226,-4.437712324756927,其他,False,535.1742,707.4894,9354.0,654.6159,9119.0
大连,2017,657.6367,919.8403,7363.9182,5414.4951,262.20359999999994,0.035606533489196,7.473818201250815,5.694959876627981,其他,False,566.6385,839.8366,10315.0,758.1734,10019.0
大连,2018,703.9857,1001.4898,7668.4823,6039.9697,297.5041,0.03879569494474806,7.047812264735209,8.876486494449098,其他,False,688.5138,775.945,11546.299028926,702.0868,11432.5522143416
大连,2019,692.8397,1016.2849,7002.0,6842.2887,323.4452,0.04619325906883748,-1.5832707965516835,1.4773091048955411,其他,False,711.056,658.8721,11972.0,602.7439,12041.0
大连,2020,702.6822,1001.9838,7030.0,7843.7553,299.3016,0.042574907539118065,1.4206027743502547,-1.4071939866468597,其他,False,753.0643,714.8426,13302.0,629.0807,13501.0
大连,2021,737.5978,980.0549,7825.95,8686.0667,242.45709999999997,0.030981171614947702,4.968903438851879,-2.188548357767861,其他,False,728.9512,687.7109,13746.0,627.2441,14080.0
大连,2022,669.766,991.0839,8430.95,10070.2174,321.3179,0.0381117074588273,-9.196312678806805,1.1253451209723098,其他,False,608.8381,434.327,12506.0,386.9882,12771.0
大连,2023,750.2361,1013.5047,8753.0,11390.7291,263.2686,0.03007752770478693,12.014658851001702,2.262250451248371,其他,False,458.1274,309.0346,11676.0,266.7449,11899.0
大连,2024,774.7741,1085.1441,9516.87,12401.4925,310.37,0.03261261318059404,3.2707037158036023,7.068482267521792,其他,False,362.4196,292.7222,11074.0,266.8992,11073.0
天津,2006,417.0479,543.1219,3592.5,2808.1,126.07399999999996,0.03509366736256088,,,其他,False,402.3184,1458.5984,4773.53739041535,1332.4916,4649.24731983301
